bar,bartender,day,start,end,date
"Assorted Dandelion Bar","Marion Devore",Monday,16:00,22:45,2018-10-15
"Assorted Dandelion Bar","Loida Segovia",Monday,16:00,22:45,2018-10-15
"Assorted Dandelion Bar","Joy Vaughn",Monday,09:00,17:45,2018-10-15
"Assorted Dandelion Bar","Joy Vaughn",Tuesday,16:45,23:15,2018-10-09
"Assorted Dandelion Bar","Lynn Velez",Tuesday,16:45,23:15,2018-10-09
"Assorted Dandelion Bar","Mark Hughes",Tuesday,16:45,23:15,2018-10-09
"Assorted Dandelion Bar","Marti Ruddy",Tuesday,16:45,23:15,2018-10-09
"Assorted Dandelion Bar","Garry Gross",Tuesday,11:00,16:45,2018-10-09
"Assorted Dandelion Bar","Linda Mclaughlin",Tuesday,11:00,16:45,2018-10-09
"Assorted Dandelion Bar","Loida Segovia",Tuesday,16:25,23:15,2018-10-09
"Assorted Dandelion Bar","Katherine Bowen",Tuesday,13:00,23:15,2018-10-09
"Assorted Dandelion Bar","Marion Devore",Tuesday,16:45,23:15,2018-10-09
"Assorted Dandelion Bar","Lynette Aguirre",Tuesday,11:00,16:45,2018-10-09
"Assorted Dandelion Bar","Katherine Bowen",Wednesday,16:20,22:45,2018-10-10
"Assorted Dandelion Bar","Mark Hughes",Wednesday,16:20,22:45,2018-10-10
"Assorted Dandelion Bar","Garry Gross",Wednesday,16:20,22:45,2018-10-10
"Assorted Dandelion Bar","Joy Vaughn",Wednesday,16:20,22:45,2018-10-10
"Assorted Dandelion Bar","Marion Devore",Wednesday,08:00,16:20,2018-10-10
"Assorted Dandelion Bar","Loida Segovia",Wednesday,08:00,16:20,2018-10-10
"Assorted Dandelion Bar","Linda Mclaughlin",Wednesday,16:00,22:45,2018-10-10
"Assorted Dandelion Bar","Lynn Velez",Wednesday,16:45,22:45,2018-10-10
"Assorted Dandelion Bar","Marti Ruddy",Wednesday,16:25,22:45,2018-10-10
"Assorted Dandelion Bar","Lynette Aguirre",Wednesday,08:00,16:00,2018-10-10
"Assorted Dandelion Bar","Lynn Velez",Thursday,16:20,23:15,2018-10-11
"Assorted Dandelion Bar","Lynette Aguirre",Thursday,16:20,23:15,2018-10-11
"Assorted Dandelion Bar","Katherine Bowen",Thursday,16:20,23:15,2018-10-11
"Assorted Dandelion Bar","Joy Vaughn",Thursday,16:20,23:15,2018-10-11
"Assorted Dandelion Bar","Marion Devore",Thursday,11:00,16:20,2018-10-11
"Assorted Dandelion Bar","Linda Mclaughlin",Thursday,11:00,16:20,2018-10-11
"Assorted Dandelion Bar","Loida Segovia",Thursday,17:45,23:15,2018-10-11
"Assorted Dandelion Bar","Garry Gross",Thursday,16:00,23:15,2018-10-11
"Assorted Dandelion Bar","Mark Hughes",Thursday,20:00,23:15,2018-10-11
"Assorted Dandelion Bar","Marti Ruddy",Thursday,11:00,16:00,2018-10-11
"Assorted Dandelion Bar","Mark Hughes",Friday,13:30,23:15,2018-10-12
"Assorted Dandelion Bar","Lynn Velez",Friday,13:30,23:15,2018-10-12
"Assorted Dandelion Bar","Marion Devore",Friday,13:30,23:15,2018-10-12
"Assorted Dandelion Bar","Katherine Bowen",Friday,13:30,23:15,2018-10-12
"Assorted Dandelion Bar","Marti Ruddy",Friday,11:00,13:30,2018-10-12
"Assorted Dandelion Bar","Lynette Aguirre",Friday,11:00,13:30,2018-10-12
"Assorted Dandelion Bar","Garry Gross",Friday,14:30,23:15,2018-10-12
"Assorted Dandelion Bar","Linda Mclaughlin",Friday,13:00,23:15,2018-10-12
"Assorted Dandelion Bar","Joy Vaughn",Friday,16:25,23:15,2018-10-12
"Assorted Dandelion Bar","Loida Segovia",Friday,11:00,20:00,2018-10-12
"Assorted Dandelion Bar","Marion Devore",Sunday,13:45,23:45,2018-10-14
"Assorted Dandelion Bar","Garry Gross",Sunday,13:45,23:45,2018-10-14
"Assorted Dandelion Bar","Katherine Bowen",Sunday,13:45,23:45,2018-10-14
"Assorted Dandelion Bar","Marti Ruddy",Sunday,13:45,23:45,2018-10-14
"Assorted Dandelion Bar","Linda Mclaughlin",Sunday,10:00,13:45,2018-10-14
"Assorted Dandelion Bar","Lynn Velez",Sunday,10:00,13:45,2018-10-14
"Assorted Dandelion Bar","Mark Hughes",Sunday,14:30,23:45,2018-10-14
"Assorted Dandelion Bar","Loida Segovia",Sunday,20:00,23:45,2018-10-14
"Assorted Dandelion Bar","Lynette Aguirre",Sunday,16:00,23:45,2018-10-14
"Assorted Dandelion Bar","Joy Vaughn",Sunday,10:00,16:00,2018-10-14
"Assorted Dandelion Bar","Loida Segovia",Saturday,15:00,22:30,2018-10-13
"Assorted Dandelion Bar","Marion Devore",Saturday,15:00,22:30,2018-10-13
"Assorted Dandelion Bar","Linda Mclaughlin",Saturday,15:00,22:30,2018-10-13
"Assorted Dandelion Bar","Joy Vaughn",Saturday,15:00,22:30,2018-10-13
"Assorted Dandelion Bar","Garry Gross",Saturday,08:00,15:00,2018-10-13
"Assorted Dandelion Bar","Katherine Bowen",Saturday,08:00,15:00,2018-10-13
"Assorted Dandelion Bar","Lynette Aguirre",Saturday,17:45,22:30,2018-10-13
"Assorted Dandelion Bar","Mark Hughes",Saturday,13:00,22:30,2018-10-13
"Assorted Dandelion Bar","Lynn Velez",Saturday,13:00,22:30,2018-10-13
"Assorted Dandelion Bar","Marti Ruddy",Saturday,08:00,14:30,2018-10-13
"Atomic Liquors","Robin Perkins",Monday,15:00,23:00,2018-10-15
"Atomic Liquors","Marvin Thomas",Monday,15:00,23:00,2018-10-15
"Atomic Liquors","William Go",Monday,15:00,23:00,2018-10-15
"Atomic Liquors","Shawn Granata",Monday,15:00,23:00,2018-10-15
"Atomic Liquors","Tracy Davis",Monday,10:00,15:00,2018-10-15
"Atomic Liquors","Suzann Rummel",Monday,10:00,15:00,2018-10-15
"Atomic Liquors","Michael Crim",Monday,14:30,23:00,2018-10-15
"Atomic Liquors","Santa Frink",Monday,14:30,23:00,2018-10-15
"Atomic Liquors","Mary Lancaster",Monday,16:45,23:00,2018-10-15
"Atomic Liquors","Stephen Caldwell",Monday,10:00,16:00,2018-10-15
"Atomic Liquors","Tracy Davis",Tuesday,16:45,23:00,2018-10-09
"Atomic Liquors","Shawn Granata",Tuesday,16:45,23:00,2018-10-09
"Atomic Liquors","Robin Perkins",Tuesday,16:45,23:00,2018-10-09
"Atomic Liquors","Stephen Caldwell",Tuesday,16:45,23:00,2018-10-09
"Atomic Liquors","Santa Frink",Tuesday,12:00,16:45,2018-10-09
"Atomic Liquors","Suzann Rummel",Tuesday,12:00,16:45,2018-10-09
"Atomic Liquors","William Go",Tuesday,16:25,23:00,2018-10-09
"Atomic Liquors","Marvin Thomas",Tuesday,13:00,23:00,2018-10-09
"Atomic Liquors","Michael Crim",Tuesday,13:00,23:00,2018-10-09
"Atomic Liquors","Mary Lancaster",Tuesday,12:00,20:00,2018-10-09
"Atomic Liquors","Stephen Caldwell",Wednesday,13:30,22:45,2018-10-10
"Atomic Liquors","Shawn Granata",Wednesday,13:30,22:45,2018-10-10
"Atomic Liquors","Mary Lancaster",Wednesday,13:30,22:45,2018-10-10
"Atomic Liquors","Santa Frink",Wednesday,13:30,22:45,2018-10-10
"Atomic Liquors","Marvin Thomas",Wednesday,09:00,13:30,2018-10-10
"Atomic Liquors","Tracy Davis",Wednesday,09:00,13:30,2018-10-10
"Atomic Liquors","Suzann Rummel",Wednesday,16:00,22:45,2018-10-10
"Atomic Liquors","Michael Crim",Wednesday,14:30,22:45,2018-10-10
"Atomic Liquors","William Go",Wednesday,17:45,22:45,2018-10-10
"Atomic Liquors","Robin Perkins",Wednesday,09:00,13:00,2018-10-10
"Atomic Liquors","Suzann Rummel",Thursday,16:45,22:15,2018-10-11
"Atomic Liquors","Mary Lancaster",Thursday,16:45,22:15,2018-10-11
"Atomic Liquors","Santa Frink",Thursday,16:45,22:15,2018-10-11
"Atomic Liquors","Michael Crim",Thursday,16:45,22:15,2018-10-11
"Atomic Liquors","William Go",Thursday,09:00,16:45,2018-10-11
"Atomic Liquors","Robin Perkins",Thursday,09:00,16:45,2018-10-11
"Atomic Liquors","Stephen Caldwell",Thursday,16:00,22:15,2018-10-11
"Atomic Liquors","Tracy Davis",Thursday,17:45,22:15,2018-10-11
"Atomic Liquors","Shawn Granata",Thursday,14:30,22:15,2018-10-11
"Atomic Liquors","Marvin Thomas",Thursday,09:00,20:00,2018-10-11
"Atomic Liquors","Stephen Caldwell",Friday,15:00,22:15,2018-10-12
"Atomic Liquors","Marvin Thomas",Friday,15:00,22:15,2018-10-12
"Atomic Liquors","Robin Perkins",Friday,15:00,22:15,2018-10-12
"Atomic Liquors","William Go",Friday,15:00,22:15,2018-10-12
"Atomic Liquors","Tracy Davis",Friday,08:00,15:00,2018-10-12
"Atomic Liquors","Michael Crim",Friday,08:00,15:00,2018-10-12
"Atomic Liquors","Suzann Rummel",Friday,14:30,22:15,2018-10-12
"Atomic Liquors","Shawn Granata",Friday,16:25,22:15,2018-10-12
"Atomic Liquors","Santa Frink",Friday,20:00,22:15,2018-10-12
"Atomic Liquors","Mary Lancaster",Friday,08:00,14:30,2018-10-12
"Atomic Liquors","Michael Crim",Sunday,14:50,23:45,2018-10-14
"Atomic Liquors","Marvin Thomas",Sunday,14:50,23:45,2018-10-14
"Atomic Liquors","Shawn Granata",Sunday,14:50,23:45,2018-10-14
"Atomic Liquors","Mary Lancaster",Sunday,14:50,23:45,2018-10-14
"Atomic Liquors","Robin Perkins",Sunday,08:00,14:50,2018-10-14
"Atomic Liquors","Santa Frink",Sunday,08:00,14:50,2018-10-14
"Atomic Liquors","Tracy Davis",Sunday,16:45,23:45,2018-10-14
"Atomic Liquors","Suzann Rummel",Sunday,14:30,23:45,2018-10-14
"Atomic Liquors","Stephen Caldwell",Sunday,16:00,23:45,2018-10-14
"Atomic Liquors","William Go",Sunday,08:00,20:00,2018-10-14
"Atomic Liquors","Stephen Caldwell",Saturday,13:30,23:45,2018-10-13
"Atomic Liquors","Michael Crim",Saturday,13:30,23:45,2018-10-13
"Atomic Liquors","Robin Perkins",Saturday,13:30,23:45,2018-10-13
"Atomic Liquors","Santa Frink",Saturday,13:30,23:45,2018-10-13
"Atomic Liquors","Suzann Rummel",Saturday,10:00,13:30,2018-10-13
"Atomic Liquors","William Go",Saturday,10:00,13:30,2018-10-13
"Atomic Liquors","Tracy Davis",Saturday,14:30,23:45,2018-10-13
"Atomic Liquors","Mary Lancaster",Saturday,20:00,23:45,2018-10-13
"Atomic Liquors","Shawn Granata",Saturday,14:30,23:45,2018-10-13
"Atomic Liquors","Marvin Thomas",Saturday,10:00,13:00,2018-10-13
"Awful Salmon Bar","Aaron Leonard",Monday,13:45,22:15,2018-10-15
"Awful Salmon Bar","Deanna Arevalo",Monday,13:45,22:15,2018-10-15
"Awful Salmon Bar","Bradley Buzis",Monday,13:45,22:15,2018-10-15
"Awful Salmon Bar","Alberto Maris",Monday,13:45,22:15,2018-10-15
"Awful Salmon Bar","Andre Sappington",Monday,12:00,13:45,2018-10-15
"Awful Salmon Bar","Bernice Ashby",Monday,12:00,13:45,2018-10-15
"Awful Salmon Bar","David Zeller",Monday,13:00,22:15,2018-10-15
"Awful Salmon Bar","Arline Krahn",Monday,16:25,22:15,2018-10-15
"Awful Salmon Bar","Bradley Sharp",Monday,20:00,22:15,2018-10-15
"Awful Salmon Bar","Bobbi Walker",Monday,12:00,14:30,2018-10-15
"Awful Salmon Bar","Aaron Leonard",Tuesday,13:30,22:00,2018-10-09
"Awful Salmon Bar","Bradley Sharp",Tuesday,13:30,22:00,2018-10-09
"Awful Salmon Bar","Alberto Maris",Tuesday,13:30,22:00,2018-10-09
"Awful Salmon Bar","Andre Sappington",Tuesday,13:30,22:00,2018-10-09
"Awful Salmon Bar","David Zeller",Tuesday,11:00,13:30,2018-10-09
"Awful Salmon Bar","Bernice Ashby",Tuesday,11:00,13:30,2018-10-09
"Awful Salmon Bar","Bobbi Walker",Tuesday,17:45,22:00,2018-10-09
"Awful Salmon Bar","Bradley Buzis",Tuesday,17:45,22:00,2018-10-09
"Awful Salmon Bar","Arline Krahn",Tuesday,13:00,22:00,2018-10-09
"Awful Salmon Bar","Deanna Arevalo",Tuesday,11:00,16:25,2018-10-09
"Awful Salmon Bar","Deanna Arevalo",Wednesday,15:00,23:00,2018-10-10
"Awful Salmon Bar","Andre Sappington",Wednesday,15:00,23:00,2018-10-10
"Awful Salmon Bar","Alberto Maris",Wednesday,15:00,23:00,2018-10-10
"Awful Salmon Bar","Bradley Sharp",Wednesday,15:00,23:00,2018-10-10
"Awful Salmon Bar","David Zeller",Wednesday,11:00,15:00,2018-10-10
"Awful Salmon Bar","Bernice Ashby",Wednesday,11:00,15:00,2018-10-10
"Awful Salmon Bar","Arline Krahn",Wednesday,20:00,23:00,2018-10-10
"Awful Salmon Bar","Aaron Leonard",Wednesday,13:00,23:00,2018-10-10
"Awful Salmon Bar","Bradley Buzis",Wednesday,17:45,23:00,2018-10-10
"Awful Salmon Bar","Bobbi Walker",Wednesday,11:00,16:00,2018-10-10
"Awful Salmon Bar","Bobbi Walker",Thursday,15:00,23:15,2018-10-11
"Awful Salmon Bar","Aaron Leonard",Thursday,15:00,23:15,2018-10-11
"Awful Salmon Bar","Arline Krahn",Thursday,15:00,23:15,2018-10-11
"Awful Salmon Bar","Deanna Arevalo",Thursday,15:00,23:15,2018-10-11
"Awful Salmon Bar","Bradley Sharp",Thursday,10:00,15:00,2018-10-11
"Awful Salmon Bar","Andre Sappington",Thursday,10:00,15:00,2018-10-11
"Awful Salmon Bar","David Zeller",Thursday,16:25,23:15,2018-10-11
"Awful Salmon Bar","Bradley Buzis",Thursday,13:00,23:15,2018-10-11
"Awful Salmon Bar","Bernice Ashby",Thursday,16:00,23:15,2018-10-11
"Awful Salmon Bar","Alberto Maris",Thursday,10:00,16:00,2018-10-11
"Awful Salmon Bar","Bobbi Walker",Friday,16:45,22:45,2018-10-12
"Awful Salmon Bar","Arline Krahn",Friday,16:45,22:45,2018-10-12
"Awful Salmon Bar","Andre Sappington",Friday,16:45,22:45,2018-10-12
"Awful Salmon Bar","Alberto Maris",Friday,16:45,22:45,2018-10-12
"Awful Salmon Bar","David Zeller",Friday,08:00,16:45,2018-10-12
"Awful Salmon Bar","Bernice Ashby",Friday,08:00,16:45,2018-10-12
"Awful Salmon Bar","Deanna Arevalo",Friday,16:25,22:45,2018-10-12
"Awful Salmon Bar","Aaron Leonard",Friday,13:00,22:45,2018-10-12
"Awful Salmon Bar","Bradley Sharp",Friday,20:00,22:45,2018-10-12
"Awful Salmon Bar","Bradley Buzis",Friday,08:00,16:00,2018-10-12
"Awful Salmon Bar","David Zeller",Sunday,16:20,22:15,2018-10-14
"Awful Salmon Bar","Andre Sappington",Sunday,16:20,22:15,2018-10-14
"Awful Salmon Bar","Arline Krahn",Sunday,16:20,22:15,2018-10-14
"Awful Salmon Bar","Bradley Sharp",Sunday,16:20,22:15,2018-10-14
"Awful Salmon Bar","Deanna Arevalo",Sunday,11:00,16:20,2018-10-14
"Awful Salmon Bar","Bobbi Walker",Sunday,11:00,16:20,2018-10-14
"Awful Salmon Bar","Bradley Buzis",Sunday,17:45,22:15,2018-10-14
"Awful Salmon Bar","Bernice Ashby",Sunday,16:00,22:15,2018-10-14
"Awful Salmon Bar","Aaron Leonard",Sunday,17:45,22:15,2018-10-14
"Awful Salmon Bar","Alberto Maris",Sunday,11:00,16:00,2018-10-14
"Awful Salmon Bar","Alberto Maris",Saturday,14:50,22:45,2018-10-13
"Awful Salmon Bar","Bradley Sharp",Saturday,14:50,22:45,2018-10-13
"Awful Salmon Bar","Aaron Leonard",Saturday,14:50,22:45,2018-10-13
"Awful Salmon Bar","Andre Sappington",Saturday,14:50,22:45,2018-10-13
"Awful Salmon Bar","David Zeller",Saturday,10:00,14:50,2018-10-13
"Awful Salmon Bar","Bernice Ashby",Saturday,10:00,14:50,2018-10-13
"Awful Salmon Bar","Bobbi Walker",Saturday,13:00,22:45,2018-10-13
"Awful Salmon Bar","Bradley Buzis",Saturday,16:00,22:45,2018-10-13
"Awful Salmon Bar","Arline Krahn",Saturday,20:00,22:45,2018-10-13
"Awful Salmon Bar","Deanna Arevalo",Saturday,10:00,16:25,2018-10-13
"Best Stick Tavern","Mark Ramsey",Monday,13:45,22:15,2018-10-15
"Best Stick Tavern","Irene Jones",Monday,13:45,22:15,2018-10-15
"Best Stick Tavern","Frieda Lopez",Monday,13:45,22:15,2018-10-15
"Best Stick Tavern","Eric Phipps",Monday,13:45,22:15,2018-10-15
"Best Stick Tavern","Lilly Langerman",Monday,10:00,13:45,2018-10-15
"Best Stick Tavern","Earl Anderson",Monday,10:00,13:45,2018-10-15
"Best Stick Tavern","Jonathan Williams",Monday,16:25,22:15,2018-10-15
"Best Stick Tavern","Kristen Radabaugh",Monday,17:45,22:15,2018-10-15
"Best Stick Tavern","Lili Granthan",Monday,13:00,22:15,2018-10-15
"Best Stick Tavern","Elsie Lorusso",Monday,10:00,17:45,2018-10-15
"Best Stick Tavern","Lilly Langerman",Tuesday,13:30,22:15,2018-10-09
"Best Stick Tavern","Jonathan Williams",Tuesday,13:30,22:15,2018-10-09
"Best Stick Tavern","Frieda Lopez",Tuesday,13:30,22:15,2018-10-09
"Best Stick Tavern","Kristen Radabaugh",Tuesday,13:30,22:15,2018-10-09
"Best Stick Tavern","Earl Anderson",Tuesday,12:00,13:30,2018-10-09
"Best Stick Tavern","Mark Ramsey",Tuesday,12:00,13:30,2018-10-09
"Best Stick Tavern","Eric Phipps",Tuesday,16:45,22:15,2018-10-09
"Best Stick Tavern","Lili Granthan",Tuesday,17:45,22:15,2018-10-09
"Best Stick Tavern","Irene Jones",Tuesday,16:25,22:15,2018-10-09
"Best Stick Tavern","Elsie Lorusso",Tuesday,12:00,17:45,2018-10-09
"Best Stick Tavern","Elsie Lorusso",Wednesday,14:50,22:30,2018-10-10
"Best Stick Tavern","Lili Granthan",Wednesday,14:50,22:30,2018-10-10
"Best Stick Tavern","Earl Anderson",Wednesday,14:50,22:30,2018-10-10
"Best Stick Tavern","Kristen Radabaugh",Wednesday,14:50,22:30,2018-10-10
"Best Stick Tavern","Jonathan Williams",Wednesday,12:00,14:50,2018-10-10
"Best Stick Tavern","Mark Ramsey",Wednesday,12:00,14:50,2018-10-10
"Best Stick Tavern","Frieda Lopez",Wednesday,16:00,22:30,2018-10-10
"Best Stick Tavern","Lilly Langerman",Wednesday,17:45,22:30,2018-10-10
"Best Stick Tavern","Irene Jones",Wednesday,17:45,22:30,2018-10-10
"Best Stick Tavern","Eric Phipps",Wednesday,12:00,17:45,2018-10-10
"Best Stick Tavern","Earl Anderson",Thursday,14:50,22:00,2018-10-11
"Best Stick Tavern","Lilly Langerman",Thursday,14:50,22:00,2018-10-11
"Best Stick Tavern","Irene Jones",Thursday,14:50,22:00,2018-10-11
"Best Stick Tavern","Eric Phipps",Thursday,14:50,22:00,2018-10-11
"Best Stick Tavern","Lili Granthan",Thursday,11:00,14:50,2018-10-11
"Best Stick Tavern","Mark Ramsey",Thursday,11:00,14:50,2018-10-11
"Best Stick Tavern","Elsie Lorusso",Thursday,20:00,22:00,2018-10-11
"Best Stick Tavern","Frieda Lopez",Thursday,14:30,22:00,2018-10-11
"Best Stick Tavern","Kristen Radabaugh",Thursday,17:45,22:00,2018-10-11
"Best Stick Tavern","Jonathan Williams",Thursday,11:00,16:00,2018-10-11
"Best Stick Tavern","Earl Anderson",Friday,14:50,22:45,2018-10-12
"Best Stick Tavern","Irene Jones",Friday,14:50,22:45,2018-10-12
"Best Stick Tavern","Lilly Langerman",Friday,14:50,22:45,2018-10-12
"Best Stick Tavern","Elsie Lorusso",Friday,14:50,22:45,2018-10-12
"Best Stick Tavern","Lili Granthan",Friday,09:00,14:50,2018-10-12
"Best Stick Tavern","Mark Ramsey",Friday,09:00,14:50,2018-10-12
"Best Stick Tavern","Frieda Lopez",Friday,17:45,22:45,2018-10-12
"Best Stick Tavern","Jonathan Williams",Friday,17:45,22:45,2018-10-12
"Best Stick Tavern","Kristen Radabaugh",Friday,14:30,22:45,2018-10-12
"Best Stick Tavern","Eric Phipps",Friday,09:00,13:00,2018-10-12
"Best Stick Tavern","Eric Phipps",Sunday,15:00,23:30,2018-10-14
"Best Stick Tavern","Lili Granthan",Sunday,15:00,23:30,2018-10-14
"Best Stick Tavern","Elsie Lorusso",Sunday,15:00,23:30,2018-10-14
"Best Stick Tavern","Lilly Langerman",Sunday,15:00,23:30,2018-10-14
"Best Stick Tavern","Kristen Radabaugh",Sunday,11:00,15:00,2018-10-14
"Best Stick Tavern","Earl Anderson",Sunday,11:00,15:00,2018-10-14
"Best Stick Tavern","Frieda Lopez",Sunday,20:00,23:30,2018-10-14
"Best Stick Tavern","Mark Ramsey",Sunday,16:25,23:30,2018-10-14
"Best Stick Tavern","Irene Jones",Sunday,16:00,23:30,2018-10-14
"Best Stick Tavern","Jonathan Williams",Sunday,11:00,16:00,2018-10-14
"Best Stick Tavern","Irene Jones",Saturday,16:45,22:15,2018-10-13
"Best Stick Tavern","Frieda Lopez",Saturday,16:45,22:15,2018-10-13
"Best Stick Tavern","Earl Anderson",Saturday,16:45,22:15,2018-10-13
"Best Stick Tavern","Mark Ramsey",Saturday,16:45,22:15,2018-10-13
"Best Stick Tavern","Eric Phipps",Saturday,08:00,16:45,2018-10-13
"Best Stick Tavern","Lilly Langerman",Saturday,08:00,16:45,2018-10-13
"Best Stick Tavern","Elsie Lorusso",Saturday,14:30,22:15,2018-10-13
"Best Stick Tavern","Kristen Radabaugh",Saturday,14:30,22:15,2018-10-13
"Best Stick Tavern","Lili Granthan",Saturday,14:30,22:15,2018-10-13
"Best Stick Tavern","Jonathan Williams",Saturday,08:00,20:00,2018-10-13
"Bloody Lady","Stacey Rozell",Monday,16:20,23:30,2018-10-15
"Bloody Lady","Mary Litton",Monday,16:20,23:30,2018-10-15
"Bloody Lady","Rebecca Boland",Monday,16:20,23:30,2018-10-15
"Bloody Lady","Rosa Hallford",Monday,16:20,23:30,2018-10-15
"Bloody Lady","Maureen Crespo",Monday,11:00,16:20,2018-10-15
"Bloody Lady","Valerie Estrada",Monday,11:00,16:20,2018-10-15
"Bloody Lady","Steven Clark",Monday,16:45,23:30,2018-10-15
"Bloody Lady","Mary Ortega",Monday,16:45,23:30,2018-10-15
"Bloody Lady","Renee Sutherland",Monday,17:45,23:30,2018-10-15
"Bloody Lady","Ollie Steier",Monday,11:00,14:30,2018-10-15
"Bloody Lady","Stacey Rozell",Tuesday,13:30,22:45,2018-10-09
"Bloody Lady","Steven Clark",Tuesday,13:30,22:45,2018-10-09
"Bloody Lady","Renee Sutherland",Tuesday,13:30,22:45,2018-10-09
"Bloody Lady","Mary Litton",Tuesday,13:30,22:45,2018-10-09
"Bloody Lady","Maureen Crespo",Tuesday,11:00,13:30,2018-10-09
"Bloody Lady","Rosa Hallford",Tuesday,11:00,13:30,2018-10-09
"Bloody Lady","Valerie Estrada",Tuesday,17:45,22:45,2018-10-09
"Bloody Lady","Mary Ortega",Tuesday,16:45,22:45,2018-10-09
"Bloody Lady","Rebecca Boland",Tuesday,14:30,22:45,2018-10-09
"Bloody Lady","Ollie Steier",Tuesday,11:00,16:25,2018-10-09
"Bloody Lady","Mary Litton",Wednesday,15:00,22:30,2018-10-10
"Bloody Lady","Valerie Estrada",Wednesday,15:00,22:30,2018-10-10
"Bloody Lady","Renee Sutherland",Wednesday,15:00,22:30,2018-10-10
"Bloody Lady","Maureen Crespo",Wednesday,15:00,22:30,2018-10-10
"Bloody Lady","Stacey Rozell",Wednesday,08:00,15:00,2018-10-10
"Bloody Lady","Steven Clark",Wednesday,08:00,15:00,2018-10-10
"Bloody Lady","Rebecca Boland",Wednesday,17:45,22:30,2018-10-10
"Bloody Lady","Rosa Hallford",Wednesday,16:25,22:30,2018-10-10
"Bloody Lady","Ollie Steier",Wednesday,17:45,22:30,2018-10-10
"Bloody Lady","Mary Ortega",Wednesday,08:00,16:00,2018-10-10
"Bloody Lady","Rebecca Boland",Thursday,14:50,23:15,2018-10-11
"Bloody Lady","Stacey Rozell",Thursday,14:50,23:15,2018-10-11
"Bloody Lady","Valerie Estrada",Thursday,14:50,23:15,2018-10-11
"Bloody Lady","Ollie Steier",Thursday,14:50,23:15,2018-10-11
"Bloody Lady","Rosa Hallford",Thursday,10:00,14:50,2018-10-11
"Bloody Lady","Mary Litton",Thursday,10:00,14:50,2018-10-11
"Bloody Lady","Renee Sutherland",Thursday,17:45,23:15,2018-10-11
"Bloody Lady","Maureen Crespo",Thursday,16:45,23:15,2018-10-11
"Bloody Lady","Mary Ortega",Thursday,20:00,23:15,2018-10-11
"Bloody Lady","Steven Clark",Thursday,10:00,13:00,2018-10-11
"Bloody Lady","Mary Ortega",Friday,13:45,23:45,2018-10-12
"Bloody Lady","Maureen Crespo",Friday,13:45,23:45,2018-10-12
"Bloody Lady","Renee Sutherland",Friday,13:45,23:45,2018-10-12
"Bloody Lady","Rosa Hallford",Friday,13:45,23:45,2018-10-12
"Bloody Lady","Ollie Steier",Friday,08:00,13:45,2018-10-12
"Bloody Lady","Mary Litton",Friday,08:00,13:45,2018-10-12
"Bloody Lady","Steven Clark",Friday,13:00,23:45,2018-10-12
"Bloody Lady","Stacey Rozell",Friday,16:25,23:45,2018-10-12
"Bloody Lady","Valerie Estrada",Friday,20:00,23:45,2018-10-12
"Bloody Lady","Rebecca Boland",Friday,08:00,17:45,2018-10-12
"Bloody Lady","Valerie Estrada",Sunday,13:45,22:15,2018-10-14
"Bloody Lady","Maureen Crespo",Sunday,13:45,22:15,2018-10-14
"Bloody Lady","Renee Sutherland",Sunday,13:45,22:15,2018-10-14
"Bloody Lady","Steven Clark",Sunday,13:45,22:15,2018-10-14
"Bloody Lady","Rosa Hallford",Sunday,09:00,13:45,2018-10-14
"Bloody Lady","Rebecca Boland",Sunday,09:00,13:45,2018-10-14
"Bloody Lady","Mary Litton",Sunday,16:00,22:15,2018-10-14
"Bloody Lady","Stacey Rozell",Sunday,17:45,22:15,2018-10-14
"Bloody Lady","Mary Ortega",Sunday,16:00,22:15,2018-10-14
"Bloody Lady","Ollie Steier",Sunday,09:00,20:00,2018-10-14
"Bloody Lady","Mary Litton",Saturday,15:00,22:15,2018-10-13
